사업장명,소재지전체주소,Item1,Item2,Item3,Item4,Item5,Item6,Items,Price,Date
충남사,서울특별시 종로구 창신동 142-44번지 ,정장세탁,null,null,정장세탁,null,null,"정장세탁,null,null,정장세탁,null,null",6000,2020-8-23
백영사,서울특별시 종로구 부암동 313-1번지 ,정장세탁,null,면세탁,정장세탁,null,null,"정장세탁,null,면세탁,정장세탁,null,null",6500,2020-8-18
클린포뷰티,서울특별시 종로구 명륜1가 10-1번지 1층 ,흔적제거,null,정장세탁,흔적제거,null,흔적제거,"흔적제거,null,정장세탁,흔적제거,null,흔적제거",10500,2020-9-12
크린토피아 성북지사,서울특별시 종로구 명륜1가 10-1번지 ,흔적제거,null,면세탁,명품크리닝,null,null,"흔적제거,null,면세탁,명품크리닝,null,null",5000,2020-8-9
세종,서울특별시 종로구 당주동 100번지 세종빌딩 지하동 121호,정장세탁,정장세탁,흔적제거,드라이크리닝,명품크리닝,흔적제거,"정장세탁,정장세탁,흔적제거,드라이크리닝,명품크리닝,흔적제거",14000,2020-9-22
백양,서울특별시 종로구 계동 140-24번지 ,명품크리닝,null,null,null,흔적제거,면세탁,"명품크리닝,null,null,null,흔적제거,면세탁",5000,2020-9-8
아남세탁소,서울특별시 종로구 명륜2가 4번지 아람아파트 지상동 207호,명품크리닝,null,운동화세탁,null,null,운동화세탁,"명품크리닝,null,운동화세탁,null,null,운동화세탁",5000,2020-9-18
한양사,서울특별시 종로구 봉익동 22번지 ,드라이크리닝,null,null,면세탁,null,null,"드라이크리닝,null,null,면세탁,null,null",1500,2020-9-10
명진사,서울특별시 종로구 창신동 583-66번지 ,면세탁,면세탁,null,드라이크리닝,드라이크리닝,정장세탁,"면세탁,면세탁,null,드라이크리닝,드라이크리닝,정장세탁",6000,2020-8-4
신흥,서울특별시 종로구 홍지동 127-27번지 ,흔적제거,명품크리닝,null,드라이크리닝,null,null,"흔적제거,명품크리닝,null,드라이크리닝,null,null",5500,2020-8-6
백광사,서울특별시 종로구 익선동 22-2번지 ,흔적제거,명품크리닝,운동화세탁,정장세탁,명품크리닝,면세탁,"흔적제거,명품크리닝,운동화세탁,정장세탁,명품크리닝,면세탁",11500,2020-9-18
신광전자크리닝,서울특별시 종로구 숭인동 1047번지 1층 ,명품크리닝,면세탁,null,null,드라이크리닝,정장세탁,"명품크리닝,면세탁,null,null,드라이크리닝,정장세탁",6500,2020-8-2
금강세탁,서울특별시 종로구 평창동 64-3번지 ,면세탁,흔적제거,정장세탁,운동화세탁,정장세탁,null,"면세탁,흔적제거,정장세탁,운동화세탁,정장세탁,null",10500,2020-8-20
서울세탁소,서울특별시 종로구 내수동 71번지 ,운동화세탁,운동화세탁,null,정장세탁,면세탁,면세탁,"운동화세탁,운동화세탁,null,정장세탁,면세탁,면세탁",7000,2020-8-19
쌍용크리닝,서울특별시 종로구 창신동 702번지 쌍용A상가 3층동 0305호,면세탁,흔적제거,드라이크리닝,흔적제거,null,null,"면세탁,흔적제거,드라이크리닝,흔적제거,null,null",6500,2020-8-10
광화문명품세탁,서울특별시 종로구 내수동 75번지 용비어천가 지하 111호 ,명품크리닝,면세탁,null,면세탁,면세탁,null,"명품크리닝,면세탁,null,면세탁,면세탁,null",3500,2020-9-22
그린,서울특별시 종로구 평창동 596번지 삼성A)101-101 ,드라이크리닝,흔적제거,운동화세탁,null,드라이크리닝,명품크리닝,"드라이크리닝,흔적제거,운동화세탁,null,드라이크리닝,명품크리닝",8000,2020-8-28
태화세탁,서울특별시 종로구 인사동 194-27번지 ,운동화세탁,null,흔적제거,흔적제거,운동화세탁,null,"운동화세탁,null,흔적제거,흔적제거,운동화세탁,null",8000,2020-8-3
현대명품 컴퓨터크리닝,서울특별시 종로구 명륜2가 71-1번지 1층 ,운동화세탁,null,드라이크리닝,명품크리닝,드라이크리닝,null,"운동화세탁,null,드라이크리닝,명품크리닝,드라이크리닝,null",5500,2020-9-15
백양명품세탁소,서울특별시 종로구 평창동 341번지 ,흔적제거,정장세탁,운동화세탁,드라이크리닝,면세탁,정장세탁,"흔적제거,정장세탁,운동화세탁,드라이크리닝,면세탁,정장세탁",11500,2020-9-11
신화세탁,서울특별시 종로구 숭인동 63-13번지 1층 ,흔적제거,null,null,정장세탁,정장세탁,흔적제거,"흔적제거,null,null,정장세탁,정장세탁,흔적제거",11000,2020-9-6
한일사,서울특별시 종로구 낙원동 49번지 1층 ,면세탁,null,정장세탁,흔적제거,정장세탁,null,"면세탁,null,정장세탁,흔적제거,정장세탁,null",9000,2020-9-19
종로타운 세탁소,서울특별시 종로구 종로1가 24번지 르메이에르 종로타운  B105-4 ,드라이크리닝,면세탁,null,명품크리닝,정장세탁,명품크리닝,"드라이크리닝,면세탁,null,명품크리닝,정장세탁,명품크리닝",8500,2020-8-2
대지세탁소,서울특별시 종로구 무악동 45-66번지 ,정장세탁,null,null,드라이크리닝,드라이크리닝,null,"정장세탁,null,null,드라이크리닝,드라이크리닝,null",5000,2020-8-23
동명사,서울특별시 종로구 내수동 84번지 파크팰리스지하104호 ,명품크리닝,드라이크리닝,null,흔적제거,면세탁,null,"명품크리닝,드라이크리닝,null,흔적제거,면세탁,null",6000,2020-9-25
국제,서울특별시 종로구 행촌동 210-119번지 ,운동화세탁,null,정장세탁,면세탁,면세탁,정장세탁,"운동화세탁,null,정장세탁,면세탁,면세탁,정장세탁",8500,2020-8-25
포시즌스 호텔 서울(Fourseasons Hotel Seoul),서울특별시 종로구 당주동 29번지 ,드라이크리닝,null,null,null,null,명품크리닝,"드라이크리닝,null,null,null,null,명품크리닝",3000,2020-9-22
일광세탁소(끝손질),서울특별시 종로구 충신동 22번지 ,면세탁,명품크리닝,운동화세탁,면세탁,null,면세탁,"면세탁,명품크리닝,운동화세탁,면세탁,null,면세탁",5000,2020-8-19
세영사,서울특별시 종로구 신영동 240번지 ,정장세탁,null,null,정장세탁,드라이크리닝,null,"정장세탁,null,null,정장세탁,드라이크리닝,null",7000,2020-8-15
두산세탁소,서울특별시 종로구 창신동 232번지 두산상가 202호 ,드라이크리닝,null,null,null,null,null,"드라이크리닝,null,null,null,null,null",1000,2020-8-4
민세탁,서울특별시 종로구 중학동 110-2번지 ,드라이크리닝,null,null,운동화세탁,null,흔적제거,"드라이크리닝,null,null,운동화세탁,null,흔적제거",5000,2020-9-2
코인워시24셀프빨래방,서울특별시 종로구 창신동 647-16번지 1층 ,운동화세탁,정장세탁,null,null,null,null,"운동화세탁,정장세탁,null,null,null,null",4500,2020-8-2
동양파라빌,서울특별시 종로구 숭인동 1388번지 동양파라빌 오피스텔 107호,흔적제거,운동화세탁,흔적제거,정장세탁,null,드라이크리닝,"흔적제거,운동화세탁,흔적제거,정장세탁,null,드라이크리닝",10500,2020-8-12
주얼리세탁소,서울특별시 종로구 인의동 48-2번지 지하2층 17호 ,면세탁,null,흔적제거,정장세탁,null,흔적제거,"면세탁,null,흔적제거,정장세탁,null,흔적제거",8500,2020-8-25
종로사,서울특별시 종로구 인사동 4번지 3층 ,운동화세탁,면세탁,null,null,null,면세탁,"운동화세탁,면세탁,null,null,null,면세탁",2500,2020-8-5
신원세탁25,서울특별시 종로구 신교동 35번지 ,정장세탁,null,null,null,null,명품크리닝,"정장세탁,null,null,null,null,명품크리닝",5000,2020-8-27
백양명품크리닝,서울특별시 종로구 내수동 71번지 경희궁의아침 2단지 지하1층 101~104 ,운동화세탁,흔적제거,null,정장세탁,null,null,"운동화세탁,흔적제거,null,정장세탁,null,null",7000,2020-8-14
명품세탁소,서울특별시 종로구 무악동 63-9번지 1층116호 ,드라이크리닝,면세탁,null,null,면세탁,흔적제거,"드라이크리닝,면세탁,null,null,면세탁,흔적제거",4500,2020-8-22
백양사,서울특별시 종로구 창신동 6-17번지 ,면세탁,드라이크리닝,흔적제거,null,null,정장세탁,"면세탁,드라이크리닝,흔적제거,null,null,정장세탁",7000,2020-9-2
조양사,서울특별시 종로구 연건동 118-6번지 지1 ,명품크리닝,null,null,null,정장세탁,null,"명품크리닝,null,null,null,정장세탁,null",5000,2020-9-1
풍림세탁,서울특별시 종로구 사직동 9번지 풍림스페이스본상가 301동 B117호,운동화세탁,null,null,null,null,정장세탁,"운동화세탁,null,null,null,null,정장세탁",4500,2020-9-20
I.PARK.진양세탁,서울특별시 종로구 무악동 60번지 인왕산아이파크 상가 201호 ,드라이크리닝,정장세탁,null,운동화세탁,null,null,"드라이크리닝,정장세탁,null,운동화세탁,null,null",5500,2020-9-27
한성세탁소,서울특별시 종로구 필운동 192번지 ,명품크리닝,null,null,운동화세탁,면세탁,null,"명품크리닝,null,null,운동화세탁,면세탁,null",4000,2020-8-12
월풀빨래방(충신동점),서울특별시 종로구 충신동 52-1번지 ,정장세탁,운동화세탁,정장세탁,정장세탁,흔적제거,null,"정장세탁,운동화세탁,정장세탁,정장세탁,흔적제거,null",13000,2020-8-22
백영사,서울특별시 종로구 명륜1가 31-29번지 ,면세탁,null,null,null,null,null,"면세탁,null,null,null,null,null",500,2020-9-13
백옥세탁,서울특별시 종로구 내수동 73번지 경희궁의아침 4단지 상가 지하2층동 B120호,드라이크리닝,null,null,면세탁,null,null,"드라이크리닝,null,null,면세탁,null,null",1500,2020-8-8
세탁소,서울특별시 종로구 내자동 201-11번지 서울지방경찰청 ,면세탁,명품크리닝,null,명품크리닝,null,명품크리닝,"면세탁,명품크리닝,null,명품크리닝,null,명품크리닝",6500,2020-8-1
크린에이드,서울특별시 종로구 구기동 40번지 동익빌라 상가동 11호,정장세탁,null,드라이크리닝,정장세탁,null,null,"정장세탁,null,드라이크리닝,정장세탁,null,null",7000,2020-8-4
평창사,서울특별시 종로구 평창동 99-1번지 ,드라이크리닝,명품크리닝,면세탁,정장세탁,null,null,"드라이크리닝,명품크리닝,면세탁,정장세탁,null,null",6500,2020-9-17
미일사,서울특별시 종로구 명륜4가 75번지 ,드라이크리닝,명품크리닝,null,명품크리닝,드라이크리닝,null,"드라이크리닝,명품크리닝,null,명품크리닝,드라이크리닝,null",6000,2020-9-18
성심사,서울특별시 종로구 연건동 118번지 지하1층 비01호 ,흔적제거,null,드라이크리닝,null,면세탁,null,"흔적제거,null,드라이크리닝,null,면세탁,null",4000,2020-9-14
신영사,서울특별시 종로구 신영동 111-1번지 참가정아트빌B-1 ,드라이크리닝,null,흔적제거,null,운동화세탁,null,"드라이크리닝,null,흔적제거,null,운동화세탁,null",5000,2020-9-19
럭키크리닝상사,서울특별시 종로구 원서동 102-1번지 ,드라이크리닝,null,null,흔적제거,null,null,"드라이크리닝,null,null,흔적제거,null,null",3500,2020-8-26
상명세탁,서울특별시 종로구 평창동 289-1번지 ,흔적제거,면세탁,정장세탁,명품크리닝,드라이크리닝,null,"흔적제거,면세탁,정장세탁,명품크리닝,드라이크리닝,null",9000,2020-8-13
광명사,서울특별시 종로구 인의동 48-14번지 ,명품크리닝,null,드라이크리닝,드라이크리닝,null,정장세탁,"명품크리닝,null,드라이크리닝,드라이크리닝,null,정장세탁",7000,2020-8-8
반도사,서울특별시 종로구 권농동 158번지 ,면세탁,null,흔적제거,null,null,명품크리닝,"면세탁,null,흔적제거,null,null,명품크리닝",5000,2020-9-21
광미사,서울특별시 종로구 낙원동 188번지 ,드라이크리닝,운동화세탁,null,흔적제거,null,드라이크리닝,"드라이크리닝,운동화세탁,null,흔적제거,null,드라이크리닝",6000,2020-9-20
영남세탁,서울특별시 종로구 숭인동 72-87 ,명품크리닝,null,명품크리닝,정장세탁,정장세탁,null,"명품크리닝,null,명품크리닝,정장세탁,정장세탁,null",10000,2020-8-14
수도사,서울특별시 종로구 소격동 158-2번지 ,면세탁,정장세탁,null,null,명품크리닝,흔적제거,"면세탁,정장세탁,null,null,명품크리닝,흔적제거",8000,2020-8-17
서울사,서울특별시 종로구 수송동 58번지 두산위브 지하 106호,운동화세탁,운동화세탁,흔적제거,null,흔적제거,운동화세탁,"운동화세탁,운동화세탁,흔적제거,null,흔적제거,운동화세탁",9500,2020-8-20
동화컴퓨터크리닝,서울특별시 종로구 재동 84-39번지 ,면세탁,null,명품크리닝,정장세탁,null,면세탁,"면세탁,null,명품크리닝,정장세탁,null,면세탁",6000,2020-9-23
세탁25,서울특별시 종로구 신교동 57번지 신도빌딩 지하1층 ,드라이크리닝,null,명품크리닝,운동화세탁,흔적제거,null,"드라이크리닝,null,명품크리닝,운동화세탁,흔적제거,null",7000,2020-8-12
12호우리세탁,서울특별시 종로구 창신동 703번지 ,운동화세탁,null,운동화세탁,null,흔적제거,정장세탁,"운동화세탁,null,운동화세탁,null,흔적제거,정장세탁",8500,2020-9-14
크린세탁,서울특별시 종로구 명륜3가 1-211번지 1층 ,면세탁,null,흔적제거,null,null,흔적제거,"면세탁,null,흔적제거,null,null,흔적제거",5500,2020-9-17
종로사,서울특별시 종로구 인사동 226번지 ,명품크리닝,드라이크리닝,정장세탁,정장세탁,흔적제거,정장세탁,"명품크리닝,드라이크리닝,정장세탁,정장세탁,흔적제거,정장세탁",14500,2020-8-17
삼성크리닝,서울특별시 종로구 동숭동 129-145번지 ,면세탁,명품크리닝,명품크리닝,null,null,명품크리닝,"면세탁,명품크리닝,명품크리닝,null,null,명품크리닝",6500,2020-8-20
유니드,서울특별시 종로구 혜화동 50-5번지 ,드라이크리닝,null,흔적제거,null,null,드라이크리닝,"드라이크리닝,null,흔적제거,null,null,드라이크리닝",4500,2020-8-12
